,calc_key,potential_LAMMPS_key,potential_LAMMPS_id,potential_key,potential_id,composition,prototype,family,a,b,c,alpha,beta,gamma,strainrange,straindirection,C11,C12,C13,C14,C15,C16,C21,C22,C23,C24,C25,C26,C31,C32,C33,C34,C35,C36,C41,C42,C43,C44,C45,C46,C51,C52,C53,C54,C55,C56,C61,C62,C63,C64,C65,C66
386,7c946b5f-14e2-4666-bd6a-b8e1404e1c73,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,Ah--alpha-Po--sc,Ah--alpha-Po--sc,2.2421368893474867,2.2421368893474867,2.2421368893474867,90.0,90.0,90.0,1e-07,positive,672.453,7.859,7.859,-0.000,0.000,0.000,7.859,672.453,7.859,0.000,0.000,0.000,7.859,7.859,672.453,0.000,-0.000,-0.000,-0.000,-0.000,-0.000,-25.767,0.000,0.000,-0.000,-0.000,-0.000,0.000,-25.767,0.000,-0.000,-0.000,-0.000,-0.000,-0.000,-25.767
325,6624f6d5-80b4-444b-8003-31fd13e7063b,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,Ah--alpha-Po--sc,Ah--alpha-Po--sc,2.2421368893474867,2.2421368893474867,2.2421368893474867,90.0,90.0,90.0,1e-06,negative,672.462,7.860,7.860,-0.000,-0.000,0.000,7.860,672.462,7.860,-0.000,-0.000,0.000,7.860,7.860,672.462,-0.000,0.000,0.000,0.000,0.001,0.000,-25.767,0.000,-0.000,0.001,0.000,0.000,0.000,-25.767,-0.000,0.001,0.000,0.000,0.000,0.000,-25.767
324,6624f6d5-80b4-444b-8003-31fd13e7063b,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,Ah--alpha-Po--sc,Ah--alpha-Po--sc,2.2421368893474867,2.2421368893474867,2.2421368893474867,90.0,90.0,90.0,1e-06,positive,672.446,7.859,7.859,0.000,-0.000,0.000,7.859,672.446,7.859,0.000,0.000,0.000,7.859,7.859,672.446,0.000,0.000,-0.000,-0.000,-0.001,-0.000,-25.767,-0.000,0.000,-0.001,-0.000,-0.000,0.000,-25.767,-0.000,-0.001,-0.000,-0.000,-0.000,-0.000,-25.767
671,d518cc18-9d65-44b2-ae2a-5880b1b74e9c,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,Ah--alpha-Po--sc,Ah--alpha-Po--sc,2.2421368893474867,2.2421368893474867,2.2421368893474867,90.0,90.0,90.0,1e-05,negative,672.533,7.866,7.866,-0.000,-0.000,-0.000,7.866,672.533,7.866,0.000,-0.000,0.000,7.866,7.866,672.533,-0.000,-0.000,0.000,0.001,0.007,0.003,-25.767,0.000,0.000,0.007,0.001,0.003,-0.000,-25.767,-0.000,0.007,0.003,0.001,0.000,-0.000,-25.767
670,d518cc18-9d65-44b2-ae2a-5880b1b74e9c,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,Ah--alpha-Po--sc,Ah--alpha-Po--sc,2.2421368893474867,2.2421368893474867,2.2421368893474867,90.0,90.0,90.0,1e-05,positive,672.375,7.852,7.852,-0.000,0.000,-0.000,7.852,672.375,7.852,0.000,-0.000,0.000,7.852,7.852,672.375,-0.000,-0.000,-0.000,-0.001,-0.007,-0.003,-25.767,-0.000,-0.000,-0.007,-0.001,-0.003,0.000,-25.767,0.000,-0.007,-0.003,-0.001,-0.000,-0.000,-25.767
569,aa6cd3ac-7301-463d-8118-5d05f83dcc22,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,mp-1194030,mp-1194030,8.476965981815724,8.476965981815724,4.65887863415319,90.0,90.0,90.0,1e-08,negative,879.257,805.833,52.871,0.000,0.000,0.000,805.833,879.257,52.871,0.000,0.000,0.000,477.133,477.133,259.806,-0.000,0.000,-0.000,694.392,694.392,-15.913,35.794,0.000,0.000,694.392,694.392,-15.913,0.000,35.794,0.000,694.432,694.432,-15.743,0.000,0.000,38.080
611,be852da9-b205-4e96-982f-2b9fad3d09b1,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,mp-1194030,mp-1194030,8.601912358617376,8.601912358617376,4.60654618020883,90.0,90.0,90.0,1e-08,negative,186.081,100.167,65.330,-0.000,-0.000,0.000,100.167,186.081,65.330,-0.000,-0.000,0.000,66.875,66.875,223.765,0.000,-0.000,0.000,0.002,0.002,-0.163,36.245,0.000,0.000,0.002,0.002,-0.163,-0.000,36.245,0.000,0.000,-0.000,-0.000,-0.000,-0.000,58.571
568,aa6cd3ac-7301-463d-8118-5d05f83dcc22,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,mp-1194030,mp-1194030,8.476965981815724,8.476965981815724,4.65887863415319,90.0,90.0,90.0,1e-08,positive,-508.983,-582.353,85.482,0.000,-0.000,-0.000,-582.353,-508.983,85.482,-0.000,-0.000,-0.000,-485.889,-485.889,158.453,-0.000,-0.000,-0.000,-694.392,-694.392,15.913,35.794,-0.000,-0.000,-694.392,-694.392,15.913,-0.000,35.794,-0.000,-694.432,-694.432,15.743,0.000,-0.000,38.080
610,be852da9-b205-4e96-982f-2b9fad3d09b1,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,mp-1194030,mp-1194030,8.601912358617376,8.601912358617376,4.60654618020883,90.0,90.0,90.0,1e-08,positive,187.162,102.502,65.532,0.000,0.000,-0.000,102.502,187.162,65.532,0.000,0.000,0.000,67.145,67.145,225.838,0.000,-0.000,-0.000,-0.002,-0.002,0.163,36.245,0.000,-0.000,-0.002,-0.002,0.163,0.000,36.245,-0.000,0.000,0.000,0.000,0.000,0.000,58.571
323,65c7d780-7f16-496f-bb9d-198c1af79315,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,mp-1194030,mp-1194030,8.476965981815724,8.476965981815724,4.65887863415319,90.0,90.0,90.0,1e-07,negative,262.575,172.985,67.408,-0.000,0.000,-0.000,172.985,262.575,67.408,0.000,0.000,0.000,142.674,142.674,208.538,0.000,0.000,-0.000,69.445,69.445,-1.570,36.534,0.000,0.000,69.445,69.445,-1.570,0.000,36.534,0.000,69.376,69.376,-1.465,-0.000,0.000,37.770
561,a87f01e1-0299-436e-805f-45db4f366050,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,mp-1194030,mp-1194030,8.601912358617376,8.601912358617376,4.60654618020883,90.0,90.0,90.0,1e-07,negative,198.302,90.884,66.577,-0.000,-0.000,0.000,90.884,198.302,66.577,-0.000,0.000,0.000,67.037,67.037,224.994,-0.000,-0.000,0.000,-0.118,-0.118,-0.016,33.443,-0.000,0.000,-0.118,-0.118,-0.016,-0.000,33.443,0.000,-0.063,-0.063,-0.016,-0.000,-0.000,44.584
322,65c7d780-7f16-496f-bb9d-198c1af79315,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,mp-1194030,mp-1194030,8.476965981815724,8.476965981815724,4.65887863415319,90.0,90.0,90.0,1e-07,positive,142.190,48.964,63.103,-0.000,-0.000,-0.000,48.964,142.190,63.103,-0.000,-0.000,-0.000,3.838,3.838,211.442,0.000,-0.000,-0.000,-69.445,-69.445,1.570,36.534,-0.000,-0.000,-69.445,-69.445,1.570,-0.000,36.534,-0.000,-69.376,-69.376,1.465,-0.000,-0.000,37.770
560,a87f01e1-0299-436e-805f-45db4f366050,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,mp-1194030,mp-1194030,8.601912358617376,8.601912358617376,4.60654618020883,90.0,90.0,90.0,1e-07,positive,185.778,104.621,66.400,0.000,0.000,-0.000,104.621,185.778,66.400,-0.000,0.000,-0.000,66.212,66.212,224.451,-0.000,0.000,-0.000,0.118,0.118,0.016,33.443,0.000,-0.000,0.118,0.118,0.016,0.000,33.443,-0.000,0.063,0.063,0.016,0.000,0.000,44.584
111,27a791d2-0a2a-4297-adcb-2805a134af7b,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,mp-1194030,mp-1194030,8.476965981815724,8.476965981815724,4.65887863415319,90.0,90.0,90.0,1e-06,negative,200.330,110.596,68.981,-0.000,0.000,0.000,110.596,200.330,68.981,0.000,0.000,0.000,73.183,73.183,213.382,0.000,0.000,0.000,6.953,6.953,-0.161,36.527,0.000,-0.000,6.953,6.953,-0.161,0.000,36.527,0.000,6.944,6.944,-0.158,0.000,0.000,37.939
747,ea3a2ceb-09bc-4ab7-b6d8-77259de09db4,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,mp-1194030,mp-1194030,8.601912358617376,8.601912358617376,4.60654618020883,90.0,90.0,90.0,1e-06,negative,214.830,85.510,68.043,-0.000,-0.000,0.000,85.510,214.830,68.043,0.000,-0.000,0.000,66.226,66.226,224.417,-0.000,-0.000,0.000,-0.009,-0.009,-0.000,33.424,-0.000,-0.000,-0.009,-0.009,-0.000,-0.000,33.424,-0.000,-0.006,-0.006,-0.002,-0.000,-0.000,44.589
110,27a791d2-0a2a-4297-adcb-2805a134af7b,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,mp-1194030,mp-1194030,8.476965981815724,8.476965981815724,4.65887863415319,90.0,90.0,90.0,1e-06,positive,186.387,96.627,69.348,-0.000,-0.000,-0.000,96.627,186.387,69.348,-0.000,-0.000,-0.000,66.288,66.288,210.283,0.000,-0.000,-0.000,-6.953,-6.953,0.161,36.527,-0.000,-0.000,-6.953,-6.953,0.161,-0.000,36.527,-0.000,-6.944,-6.944,0.158,-0.000,-0.000,37.939
746,ea3a2ceb-09bc-4ab7-b6d8-77259de09db4,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,mp-1194030,mp-1194030,8.601912358617376,8.601912358617376,4.60654618020883,90.0,90.0,90.0,1e-06,positive,185.626,104.240,66.320,0.000,0.000,-0.000,104.240,185.626,66.320,0.000,0.000,-0.000,66.322,66.322,224.406,0.000,-0.000,0.000,0.009,0.009,0.000,33.424,0.000,0.000,0.009,0.009,0.000,0.000,33.424,0.000,0.006,0.006,0.002,-0.000,0.000,44.589
377,79dab945-d405-494c-9594-5a582584f342,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,mp-1194030,mp-1194030,8.476965981815724,8.476965981815724,4.65887863415319,90.0,90.0,90.0,1e-05,negative,194.119,104.786,69.057,0.000,0.000,-0.000,104.786,194.119,69.057,0.000,0.000,-0.000,72.749,72.749,210.377,0.000,0.000,0.000,0.694,0.695,-0.018,36.519,0.000,-0.000,0.695,0.694,-0.018,-0.000,36.519,0.000,0.672,0.672,-0.010,0.000,0.000,37.937
551,a6536aa6-0183-4577-93ce-8726001324cc,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,mp-1194030,mp-1194030,8.601912358617376,8.601912358617376,4.60654618020883,90.0,90.0,90.0,1e-05,negative,185.620,104.222,66.314,-0.000,-0.000,-0.000,104.222,185.620,66.314,-0.000,-0.000,-0.000,66.313,66.313,224.416,-0.000,-0.000,0.000,-0.002,-0.001,-0.002,33.423,-0.000,0.000,-0.001,-0.002,-0.002,-0.000,33.423,0.000,-0.002,-0.002,0.000,-0.000,-0.000,44.574
376,79dab945-d405-494c-9594-5a582584f342,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,mp-1194030,mp-1194030,8.476965981815724,8.476965981815724,4.65887863415319,90.0,90.0,90.0,1e-05,positive,192.635,102.878,69.203,0.000,-0.000,-0.000,102.878,192.635,69.203,0.000,-0.000,-0.000,72.191,72.191,210.263,-0.000,-0.000,-0.000,-0.694,-0.695,0.018,36.519,-0.000,-0.000,-0.695,-0.694,0.018,-0.000,36.519,0.000,-0.672,-0.672,0.010,-0.000,-0.000,37.937
550,a6536aa6-0183-4577-93ce-8726001324cc,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,mp-1194030,mp-1194030,8.601912358617376,8.601912358617376,4.60654618020883,90.0,90.0,90.0,1e-05,positive,185.610,104.221,66.311,0.000,0.000,0.000,104.221,185.610,66.311,-0.000,0.000,0.000,66.280,66.280,224.403,-0.000,0.000,-0.000,0.002,0.001,0.002,33.423,0.000,-0.000,0.001,0.002,0.002,0.000,33.423,-0.000,0.002,0.002,-0.000,0.000,0.000,44.574
185,3972af90-8f28-4cce-a0b5-33a4d5b01c6d,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,oqmd-1214792,oqmd-1214792,8.848550907189773,8.848550907189773,8.848550907189773,90.0,90.0,90.0,1e-08,negative,163.674,69.356,69.356,-0.000,-0.000,-0.000,69.356,163.674,69.356,-0.000,-0.000,-0.000,69.356,69.356,163.674,-0.000,-0.000,-0.000,0.000,0.000,0.000,29.347,-0.000,-0.000,0.000,0.000,0.000,-0.000,29.347,-0.000,0.000,0.000,0.000,-0.000,-0.000,29.347
707,dce20653-f90a-41e1-9106-a93fa6ca2119,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,oqmd-1214792,oqmd-1214792,8.833197885056261,8.833197885056261,8.833197885056261,90.0,90.0,90.0,1e-08,negative,165.061,68.615,68.615,0.000,-0.000,0.000,68.615,165.061,68.615,0.000,0.000,0.000,68.615,68.615,165.061,-0.000,-0.000,0.000,-0.000,-0.000,0.000,44.478,0.000,0.000,-0.000,0.000,0.000,0.000,44.478,0.000,-0.000,-0.000,0.000,-0.000,0.000,44.478
184,3972af90-8f28-4cce-a0b5-33a4d5b01c6d,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,oqmd-1214792,oqmd-1214792,8.848550907189773,8.848550907189773,8.848550907189773,90.0,90.0,90.0,1e-08,positive,159.451,60.703,60.703,0.000,0.000,0.000,60.703,159.451,60.703,0.000,0.000,0.000,60.703,60.703,159.451,0.000,0.000,0.000,-0.000,-0.000,-0.000,29.347,0.000,0.000,-0.000,-0.000,-0.000,0.000,29.347,0.000,-0.000,-0.000,-0.000,0.000,0.000,29.347
706,dce20653-f90a-41e1-9106-a93fa6ca2119,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,oqmd-1214792,oqmd-1214792,8.833197885056261,8.833197885056261,8.833197885056261,90.0,90.0,90.0,1e-08,positive,161.918,70.335,70.335,0.000,-0.000,-0.000,70.335,161.918,70.335,0.000,-0.000,0.000,70.335,70.335,161.918,0.000,-0.000,-0.000,0.000,0.000,-0.000,44.478,-0.000,-0.000,0.000,0.000,-0.000,-0.000,44.478,0.000,0.000,0.000,-0.000,0.000,-0.000,44.478
385,7c88691e-da4e-4996-bdb1-eaed9bbf5198,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,oqmd-1214792,oqmd-1214792,8.833197885056261,8.833197885056261,8.833197885056261,90.0,90.0,90.0,1e-07,negative,151.665,57.830,57.830,0.000,0.000,0.000,57.830,151.665,57.830,0.000,-0.000,0.000,57.830,57.830,151.665,0.000,0.000,-0.000,-0.459,-0.459,-0.459,25.716,0.000,0.000,-0.459,-0.459,-0.459,0.000,25.716,0.000,-0.459,-0.459,-0.459,0.000,0.000,25.716
513,9eb0ef2d-a39f-43bd-9cf0-61afe2a6b3c4,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,oqmd-1214792,oqmd-1214792,8.848550907189773,8.848550907189773,8.848550907189773,90.0,90.0,90.0,1e-07,negative,203.002,73.869,73.869,0.000,-0.000,-0.000,73.869,203.002,73.869,0.000,0.000,-0.000,73.869,73.869,203.002,-0.000,-0.000,0.000,-0.000,-0.000,-0.000,44.783,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000,44.783,-0.000,-0.000,-0.000,-0.000,0.000,-0.000,44.783
384,7c88691e-da4e-4996-bdb1-eaed9bbf5198,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,oqmd-1214792,oqmd-1214792,8.833197885056261,8.833197885056261,8.833197885056261,90.0,90.0,90.0,1e-07,positive,167.682,69.703,69.703,0.000,0.000,-0.000,69.703,167.682,69.703,0.000,-0.000,-0.000,69.703,69.703,167.682,0.000,-0.000,-0.000,0.459,0.459,0.459,25.716,-0.000,-0.000,0.459,0.459,0.459,0.000,25.716,-0.000,0.459,0.459,0.459,0.000,-0.000,25.716
512,9eb0ef2d-a39f-43bd-9cf0-61afe2a6b3c4,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,oqmd-1214792,oqmd-1214792,8.848550907189773,8.848550907189773,8.848550907189773,90.0,90.0,90.0,1e-07,positive,163.674,69.356,69.356,0.000,0.000,0.000,69.356,163.674,69.356,-0.000,0.000,0.000,69.356,69.356,163.674,0.000,0.000,0.000,0.000,0.000,0.000,44.783,0.000,0.000,0.000,0.000,0.000,-0.000,44.783,0.000,0.000,0.000,0.000,0.000,0.000,44.783
421,8680f376-98c5-41a5-9376-f1c94386c314,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,oqmd-1214792,oqmd-1214792,8.833197885056261,8.833197885056261,8.833197885056261,90.0,90.0,90.0,1e-06,negative,202.699,74.403,74.403,-0.000,0.000,0.000,74.403,202.699,74.403,0.000,0.000,0.000,74.403,74.403,202.699,-0.000,0.000,0.000,-0.000,-0.000,-0.000,44.478,0.000,0.000,-0.000,-0.000,-0.000,0.000,44.478,0.000,-0.000,-0.000,-0.000,0.000,0.000,44.478
663,cfccee1d-c82a-4744-a683-12160c3c9b7e,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,oqmd-1214792,oqmd-1214792,8.848550907189773,8.848550907189773,8.848550907189773,90.0,90.0,90.0,1e-06,negative,171.047,69.835,69.835,-0.000,-0.000,-0.000,69.835,171.047,69.835,-0.000,-0.000,-0.000,69.835,69.835,171.047,-0.000,0.000,-0.000,-0.000,-0.000,-0.000,44.783,-0.000,0.000,-0.000,-0.000,-0.000,-0.000,44.783,0.000,-0.000,-0.000,-0.000,-0.000,-0.000,44.783
420,8680f376-98c5-41a5-9376-f1c94386c314,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,oqmd-1214792,oqmd-1214792,8.833197885056261,8.833197885056261,8.833197885056261,90.0,90.0,90.0,1e-06,positive,158.317,68.347,68.347,0.000,-0.000,-0.000,68.347,158.317,68.347,0.000,-0.000,0.000,68.347,68.347,158.317,-0.000,-0.000,-0.000,0.000,0.000,0.000,44.478,-0.000,-0.000,0.000,0.000,0.000,0.000,44.478,-0.000,0.000,0.000,0.000,-0.000,-0.000,44.478
662,cfccee1d-c82a-4744-a683-12160c3c9b7e,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,oqmd-1214792,oqmd-1214792,8.848550907189773,8.848550907189773,8.848550907189773,90.0,90.0,90.0,1e-06,positive,159.452,60.704,60.704,-0.000,-0.000,0.000,60.704,159.452,60.704,0.000,0.000,0.000,60.704,60.704,159.452,0.000,0.000,0.000,0.000,0.000,0.000,44.783,0.000,0.000,0.000,0.000,0.000,-0.000,44.783,0.000,0.000,0.000,0.000,-0.000,0.000,44.783
131,2cf7767f-70d5-4e17-b99f-a08aab14433d,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,oqmd-1214792,oqmd-1214792,8.833197885056261,8.833197885056261,8.833197885056261,90.0,90.0,90.0,1e-05,negative,152.899,57.536,57.536,0.000,0.000,0.000,57.536,152.899,57.536,-0.000,0.000,0.000,57.536,57.536,152.899,0.000,0.000,0.000,-0.007,-0.009,-0.009,25.449,0.000,0.000,-0.009,-0.007,-0.009,-0.000,25.449,0.000,-0.009,-0.009,-0.007,-0.000,0.000,25.449
737,e45c3d35-ee3d-4b1f-8605-304acad385b5,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,oqmd-1214792,oqmd-1214792,8.848550907189773,8.848550907189773,8.848550907189773,90.0,90.0,90.0,1e-05,negative,158.400,61.409,61.409,-0.000,-0.000,-0.000,61.409,158.400,61.409,0.000,-0.000,-0.000,61.409,61.409,158.400,0.000,-0.000,-0.000,-0.001,-0.003,-0.003,28.443,-0.000,-0.000,-0.003,-0.001,-0.003,-0.000,28.443,-0.000,-0.003,-0.003,-0.001,0.000,0.000,28.443
130,2cf7767f-70d5-4e17-b99f-a08aab14433d,274c2811-3b80-4aa6-82ca-d2bdfecbd442,2003--Mendelev-M-I--Fe-2--LAMMPS--ipr3,06bf7ccd-ea6a-4744-bfbc-adefa5bcdd60,2003--Mendelev-M-I-Han-S-Srolovitz-D-J-et-al--Fe-2,Fe,oqmd-1214792,oqmd-1214792,8.833197885056261,8.833197885056261,8.833197885056261,90.0,90.0,90.0,1e-05,positive,152.100,58.244,58.244,-0.000,0.000,-0.000,58.244,152.100,58.244,-0.000,-0.000,-0.000,58.244,58.244,152.100,0.000,-0.000,-0.000,0.007,0.009,0.009,25.449,-0.000,-0.000,0.009,0.007,0.009,-0.000,25.449,-0.000,0.009,0.009,0.007,-0.000,-0.000,25.449
