E_coh_mean,E_coh_std,a_mean,a_std,b_mean,b_std,c_mean,c_std,composition,num_lammps,num_lammps_1_std,num_lammps_2_std,num_lammps_3_std,num_refine,num_refine_1_std,num_refine_2_std,num_refine_3_std,potential_id,prototype
6.40E-06,6.40E-06,2.609218168,0.00353937,4.519298435,0.006130369,8.338682808,0.013957437,Fe,5,0,5,5,5,5,5,5,2009--Bonny-G--Fe-Cu-Ni,A3'--alpha-La--double-hcp
4.13E-05,4.13E-05,2.618653063,0.001445722,2.618653063,0.001445722,2.618653063,0.001445722,U,5,5,5,5,5,5,5,5,2015--Pascuet-M-I--Al-U,Ah--alpha-Po--sc
1.10E-05,1.10E-05,3.411575392,0.000909278,3.411575392,0.000909278,3.411575392,0.000909278,AgH3,5,5,5,5,5,5,5,5,2013--Hale-L-M--Pd-Ag-H-Hybrid,L1_2--AuCu3
0.17627443,0.17627443,5.0470656,1.912909219,5.31280905,0.912440452,5.284988778,0.429480487,Ag,5,5,5,5,5,5,5,5,2013--Hale-L-M--Pd-Ag-H-Hybrid,A15--beta-W
1.18E-05,1.18E-05,4.080066071,0.001006586,4.080066071,0.001006586,4.080066071,0.001006586,Au,5,5,5,5,5,5,5,5,2004--Zhou-X-W--Au,A1--Cu--fcc
4.53E-06,4.53E-06,5.71889446,0.000800654,5.71889446,0.000800654,5.71889446,0.000800654,O2Ta,5,5,5,5,5,5,5,5,2013--Gao-H--AgTaO3,C1--CaF2--fluorite
8.13E-06,8.13E-06,2.951002432,0.000770787,5.111286146,0.001335042,4.686180011,0.002493166,Ti,1,0,0,0,5,5,5,5,1996--Farkas-D--Nb-Ti-Al,A3--Mg--hcp
1.06E-05,1.06E-05,2.771859813,0.000657563,4.801000209,0.001200171,13.579279,0.002690643,Pt,5,0,0,0,1,0,0,0,1989--Adams-J-B--Pt,A7--alpha-As
2.37E-05,2.37E-05,4.644705641,0.001267003,4.644705641,0.001267003,2.439514684,0.001011883,Fe,5,0,0,0,5,5,5,5,2013--Henriksson-K-O-E--Fe-C,A5--beta-Sn
1.14E-05,1.14E-05,3.534116031,0.000751692,3.534116031,0.000751692,3.534116031,0.000751692,Cr,5,5,5,5,5,5,5,5,2013--Bonny-G--Fe-Ni-Cr,A1--Cu--fcc
7.83E-06,7.83E-06,3.776228034,0.001701816,6.540618816,0.002947632,9.249812672,0.008337444,Zn,5,0,0,0,0,0,0,0,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,A7--alpha-As
0.050309484,0.050309484,4.299468783,0.529844965,4.691908869,0.493703942,4.520226909,0.072886854,CuNi3,5,5,5,5,5,5,5,5,2009--Bonny-G--Fe-Cu-Ni,A15--Cr3Si
0.024678014,0.024678014,4.596397155,0.106568781,4.629784537,0.152045019,4.558102264,0.098719279,Cu,5,0,0,0,5,0,0,0,2001--Mishin-Y--Cu-1,A4--C--dc
9.33E-06,9.33E-06,4.860476755,0.000836163,4.860476755,0.000836163,4.860476755,0.000836163,AlSm3,5,5,5,5,5,5,5,5,2015--Mendelev-M-I--Al-Sm,L1_2--AuCu3
4.72E-06,4.72E-06,5.094220042,0.001101055,8.823447937,0.001907083,16.63765299,0.003596031,Al,10,5,5,5,10,5,5,5,2000--Sturgeon-J-B--Al,A3'--alpha-La--double-hcp
1.13E-05,1.13E-05,3.520000508,0.000936965,3.520000508,0.000936965,3.520000508,0.000936965,Ni,5,5,5,5,5,5,5,5,1995--Angelo-J-E--Ni-Al-H,A1--Cu--fcc
0.180001742,0.180001742,5.525313961,0.208070708,5.354993081,1.669311881,5.52500138,0.206742772,CuZr3,10,5,10,10,10,5,10,10,2007--Mendelev-M-I--Cu-Zr,A15--Cr3Si
5.44E-06,5.44E-06,5.14668403,0.000849611,5.14668403,0.000849611,5.14668403,0.000849611,Al,5,5,5,5,5,5,5,5,2015--Purja-Pun-G-P--Ni-Al-Co,A15--beta-W
2.82E-06,2.82E-06,5.161125196,0.00075918,5.161125196,0.00075918,5.161125196,0.00075918,FeSSiS,10,0,0,0,10,0,0,0,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,B1--NaCl--rock-salt
1.01E-05,1.01E-05,2.892067228,0.000464754,5.00920709,0.000893511,14.16817539,0.003525141,Ag,5,0,0,0,0,0,0,0,1989--Adams-J-B--Ag,A7--alpha-As
1.32E-05,1.32E-05,3.61110033,0.000969966,3.61110033,0.000969966,3.61110033,0.000969966,Fe,5,5,5,5,5,5,5,5,2009--Kim-H-K--Fe-Ti-C,A1--Cu--fcc
0.185647713,0.185647713,8.053368895,2.885907386,13.9488441,4.998538219,16.00140333,49.30212278,Al,10,5,10,10,0,0,0,0,2000--Sturgeon-J-B--Al,A7--alpha-As
1.73E-05,1.73E-05,3.236692894,0.000909531,3.236692894,0.000909531,3.236692894,0.000909531,Au,5,5,5,5,5,5,5,5,1989--Adams-J-B--Au,A2--W--bcc
9.60E-06,9.60E-06,4.440606002,0.001015354,4.440606002,0.001015354,4.440606002,0.001015354,Cu,5,5,5,5,5,5,5,5,2009--Wu-H-H--Cu-Ag,A15--beta-W
1.52E-05,1.52E-05,3.519658932,0.000935204,3.519658932,0.000935204,3.519658932,0.000935204,Ni,5,5,5,5,5,5,5,5,2004--Zhou-X-W--Ni,A1--Cu--fcc
2.14E-05,2.14E-05,4.050001873,0.001331704,4.050001873,0.001331704,4.050001873,0.001331704,Al,5,5,5,5,5,5,5,5,2015--Pascuet-M-I--Al,A1--Cu--fcc
1.05E-05,1.05E-05,4.311899743,0.001449531,4.311899743,0.001449531,4.311899743,0.001449531,AlSMgS3,5,5,5,5,5,5,5,5,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,L1_2--AuCu3
6.83E-06,6.83E-06,7.093850705,0.000243314,7.093847395,0.00024769,7.093850151,0.000244205,Rb,5,5,5,5,5,0,0,0,2003--Han-S--Rb,A1--Cu--fcc
1.36E-05,1.36E-05,4.172640257,0.001179381,4.172640257,0.001179381,4.172640257,0.001179381,Ti,5,5,5,5,5,5,5,5,1992--Ackland-G-J--Ti,A1--Cu--fcc
2.77E-06,2.77E-06,4.431621915,0.000135891,4.43162119,0.000137721,4.431621574,0.00013552,Rb,5,5,5,5,5,0,0,0,2003--Han-S--Rb,Ah--alpha-Po--sc
5.06E-06,5.06E-06,5.01521893,0.000780722,5.01521893,0.000780722,5.01521893,0.000780722,AgPd3,10,5,5,5,10,5,5,5,2013--Hale-L-M--Pd-Ag-H-Hybrid,A15--Cr3Si
5.98E-06,5.98E-06,4.436321731,0.000756973,4.436321731,0.000756973,4.436321731,0.000756973,AlNi3,5,5,5,5,5,5,5,5,2009--Purja-Pun-G-P--Ni-Al,A15--Cr3Si
5.67E-05,5.67E-05,3.175786416,0.001788493,3.175786416,0.001788493,3.175786416,0.001788493,Se,5,5,5,5,5,5,5,5,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,Ah--alpha-Po--sc
2.74E-05,2.74E-05,3.238603487,0.001207626,3.238603487,0.001207626,3.238603487,0.001207626,Ag,5,5,5,5,5,5,5,5,2006--Williams-P-L--Cu-Ag,A2--W--bcc
23.6130932,23.6130932,5.188125565,34.35398209,6.517936502,30.8588987,5.989072272,30.64738913,Fe3Ni,10,10,10,10,10,10,10,10,2009--Bonny-G--Fe-Ni,A15--Cr3Si
1.10E-05,1.10E-05,4.686001415,0.000449315,4.686001415,0.000449315,4.686001415,0.000449315,S,5,5,5,5,5,5,5,5,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,A1--Cu--fcc
0.013283976,0.013283976,5.163008276,0.034438549,5.19065196,0.01773487,5.186635445,0.017543347,Al,5,0,0,0,5,0,0,0,2015--Mendelev-M-I--Al-Sm,A4--C--dc
1.11E-05,1.11E-05,2.549525772,0.000369237,4.415906294,0.00087604,12.49007472,0.003109386,FeS,10,0,0,0,5,0,0,0,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,A7--alpha-As
1.25E-05,1.25E-05,4.544531767,0.001222148,4.544531767,0.001222148,4.544531767,0.001222148,Zr,5,5,5,5,5,5,5,5,2007--Mendelev-M-I--Cu-Zr,A1--Cu--fcc
1.07E-05,1.07E-05,3.213464553,0.00072339,5.565882903,0.001017163,15.74269412,0.002564171,Zr,5,0,0,0,5,0,0,0,2012--Mendelev-M-I--Ni-Zr,A7--alpha-As
1.03E-05,1.03E-05,2.950501511,0.000526833,5.11041746,0.001018418,14.45444371,0.002614087,Ti,5,0,0,0,0,0,0,0,1992--Ackland-G-J--Ti,A7--alpha-As
6.10E-06,6.10E-06,3.568994181,0.000761912,3.568994181,0.000761912,3.568994181,0.000761912,CrFe3,5,5,5,5,5,5,5,5,2011--Bonny-G--Fe-Ni-Cr,L1_2--AuCu3
0.06647379,0.06647379,4.754702901,0.097508032,4.749180155,0.171462091,4.812667463,0.144898318,AgCu,10,0,0,0,10,0,0,0,2009--Wu-H-H--Cu-Ag,B3--ZnS--cubic-zinc-blende
0.0510499,0.0510499,3.952231919,0.041783762,3.992175098,0.036511886,3.978339821,0.080834709,Pd,15,5,5,5,15,5,5,5,2012--Schopf-D--Al-Mn-Pd,A1--Cu--fcc
2.71E-06,2.71E-06,5.786527316,0.000782284,5.786527316,0.000782284,5.786527316,0.000782284,O3Ta,5,5,5,5,5,5,5,5,2013--Gao-H--AgTaO3,D0_3--BiF3
0.654343729,0.654343729,8.052520672,3.626871562,2.919015006,1.029409992,5.883027355,2.877926004,Au,5,5,5,5,5,5,5,5,2010--Olsson-P-A-T--Au,A4--C--dc
9.17E-06,9.17E-06,2.534539195,0.000301182,4.389950636,0.000636115,12.41665581,0.002755206,Cr,5,0,0,0,0,0,0,0,2011--Bonny-G--Fe-Ni-Cr,A7--alpha-As
4.28E-06,4.28E-06,4.612076715,0.000922668,4.612076715,0.000922668,4.612076715,0.000922668,Fe,5,5,5,5,5,5,5,5,2004--Zhou-X-W--Fe,A15--beta-W
6.50E-06,6.50E-06,5.2185127,0.000881604,5.2185127,0.000881604,5.2185127,0.000881604,CuTa3,5,5,5,5,5,5,5,5,2015--Purja-Pun-G-P--Cu-Ta,A15--Cr3Si
9.92E-06,9.92E-06,3.726446388,0.000699646,6.454394957,0.001225217,9.127890746,0.002436977,U,5,0,0,0,0,0,0,0,2014--Fernandez-J-R--U,A7--alpha-As
6.17E-06,6.17E-06,2.939665222,0.00067844,5.091649522,0.001175093,9.48527648,0.004057504,Ti,2,2,2,2,5,5,5,5,2016--Mendelev-M-I--Ti-2,A3'--alpha-La--double-hcp
0.010892377,0.010892377,5.425212372,0.027533619,5.412381641,0.019701958,5.446708733,0.009115171,AlMg,10,0,0,0,10,0,0,0,1997--Liu-X-Y--Al-Mg,B3--ZnS--cubic-zinc-blende
2.41E-05,2.41E-05,3.165196902,0.002109382,3.165196902,0.002109382,3.165196902,0.002109382,W,5,5,5,5,5,5,5,5,2003--Han-S--W,A2--W--bcc
0.030734187,0.030734187,5.482622188,1.059280008,5.75665986,0.015998898,6.057132635,1.060520962,Mg,5,5,5,5,5,5,5,5,2004--Zhou-X-W--Mg,A15--beta-W
2.61E-05,2.61E-05,2.855256465,0.001095413,2.855256465,0.001095413,2.855256465,0.001095413,Fe,5,5,5,5,5,5,5,5,2003--Mendelev-M-I--Fe-5,A2--W--bcc
1.376608077,1.376608077,7.718358669,5.018913588,8.679908242,1.868471271,8.926973398,1.565113675,C2Ti,5,5,5,5,5,5,5,5,2009--Kim-H-K--Fe-Ti-C,C1--CaF2--fluorite
0.667843201,0.667843201,3.806356482,0.42895929,6.521232964,0.825836988,14.56835373,1.210975811,U,5,5,5,5,0,0,0,0,2015--Pascuet-M-I--Al-U,A7--alpha-As
6.42E-06,6.42E-06,2.852190721,0.000704317,4.940139242,0.001219913,9.414960589,0.005227832,Al,5,5,5,5,5,5,5,5,2009--Mendelev-M-I--Al-Mg,A3'--alpha-La--double-hcp
4.69E-05,4.69E-05,2.847307599,0.002417055,2.847307599,0.002417055,2.847307599,0.002417055,Al,5,5,5,5,5,5,5,5,2012--Schopf-D--Al-Mn-Pd,Ah--alpha-Po--sc
2.17E-06,2.17E-06,6.437437128,0.000916789,6.437437128,0.000916789,6.437437128,0.000916789,AlSCuSMgS2,10,10,10,10,10,10,10,10,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,L2_1--AlCu2Mn--heusler
0.162314343,0.162314343,5.01606561,1.818380135,5.259885763,0.208266234,5.367148926,1.277865659,Ag,5,5,5,5,5,5,5,5,2013--Hale-L-M--Pd-Ag-H-Morse,A15--beta-W
2.09E-05,2.09E-05,3.130486807,0.001095557,3.130486807,0.001095557,3.130486807,0.001095557,Al,5,5,5,5,5,5,5,5,2004--Liu-X-Y--Al,A2--W--bcc
3.33E-06,3.33E-06,5.627644749,0.000768469,5.627644749,0.000768469,5.627644749,0.000768469,AlFe3,5,5,5,5,5,5,5,5,2005--Mendelev-M-I--Al-Fe,D0_3--BiF3
3.79E-05,3.79E-05,2.958104268,0.001183676,2.958105341,0.001183463,2.958109216,0.001184415,CrNi,10,10,10,10,10,10,10,10,2013--Bonny-G--Fe-Ni-Cr,B2--CsCl
9.00E-06,9.00E-06,4.090001438,0.001159106,4.090001438,0.001159106,4.090001438,0.001159106,Ag,5,5,5,5,5,5,5,5,2006--Williams-P-L--Cu-Ag,A1--Cu--fcc
5.39E-06,5.39E-06,6.018869507,0.00154252,6.018869507,0.00154252,6.018869508,0.00154252,STe,10,10,10,10,10,10,10,10,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,B3--ZnS--cubic-zinc-blende
1.08E-05,1.08E-05,3.564222965,0.000949453,3.564222965,0.000949453,3.564222965,0.000949453,Co,5,5,5,5,5,5,5,5,2015--Purja-Pun-G-P--Ni-Al-Co,A1--Cu--fcc
1.08E-05,1.08E-05,3.658411173,0.001546355,3.658411173,0.001546355,3.658411173,0.001546355,Fe,5,5,5,5,5,5,5,5,2007--Mendelev-M-I--V-Fe,A1--Cu--fcc
1.03E-05,1.03E-05,2.556191897,0.00069714,4.427452639,0.001289881,12.52272607,0.002377632,Cu,5,0,0,0,0,0,0,0,2001--Mishin-Y--Cu-1,A7--alpha-As
0.314843827,0.314843827,4.360342376,2.700977872,7.173948739,0.805113442,8.065101168,14.07934534,Al,5,5,5,5,0,0,0,0,2012--Schopf-D--Al-Mn-Pd,A7--alpha-As
0.052017862,0.052017862,5.681068808,0.072425689,5.735827883,0.040043979,5.725029175,0.105549348,Zr,5,0,0,0,5,0,0,0,2007--Mendelev-M-I--Cu-Zr,A4--C--dc
2.16E-05,2.16E-05,3.521209576,0.001227447,3.521209576,0.001227447,3.521209576,0.001227447,AlSm,10,10,10,10,10,10,10,10,2015--Mendelev-M-I--Al-Sm,B2--CsCl
1.26E-05,1.26E-05,3.615005339,0.001115394,3.615005339,0.001115394,3.615005339,0.001115394,Cu,5,5,5,5,5,5,5,5,1987--Ackland-G-J--Cu,A1--Cu--fcc
6.48E-06,6.48E-06,2.552143166,0.000545642,4.420441632,0.00094508,8.305726841,0.002470473,Fe,5,5,5,5,5,5,5,5,2006--Chamati-H--Fe,A3'--alpha-La--double-hcp
0.035647922,0.035647922,5.715252267,0.233402737,5.471465325,0.075257034,5.576308961,0.060292584,TeZn3,5,5,5,5,5,5,5,5,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,A15--Cr3Si
0.064521993,0.064521993,5.170358384,1.40465243,5.293558253,0.394435845,5.346604135,1.124417388,Ti,5,5,5,5,5,5,5,5,2004--Zhou-X-W--Ti,A15--beta-W
2.56E-06,2.56E-06,6.723029853,0.000785254,6.723029853,0.000785254,6.723029853,0.000785254,Al3Sm,5,5,5,5,5,5,5,5,2015--Mendelev-M-I--Al-Sm,D0_3--BiF3
2.15E-05,2.15E-05,2.811432725,0.000991537,2.811432725,0.000991537,2.811432725,0.000991537,Co,5,5,5,5,5,5,5,5,2004--Zhou-X-W--Co,A2--W--bcc
8.74E-06,8.74E-06,4.090001402,0.001173379,4.090001402,0.001173379,4.090001402,0.001173379,Ag,5,5,5,5,5,5,5,5,1989--Adams-J-B--Ag,A1--Cu--fcc
0.015934527,0.015934527,5.124402839,0.019020241,5.153936153,0.069953078,5.149858616,0.010939852,Al,5,0,0,0,5,0,0,0,1999--Liu-X-Y--Al-Cu,A4--C--dc
6.39E-05,6.39E-05,2.643729325,0.00129336,2.643729325,0.00129336,2.643729325,0.00129336,Ag,5,5,5,5,5,5,5,5,2013--Gao-H--AgTaO3,Ah--alpha-Po--sc
0.006923803,0.006923803,4.587134397,0.038294429,4.541187837,0.046485064,4.49403679,0.004265166,HgS3,5,0,5,5,5,0,5,5,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,L1_2--AuCu3
0.01302777,0.01302777,5.644756324,0.030690872,5.668316907,0.001986077,5.647195051,0.013060153,FeP3,5,0,0,0,5,0,0,0,2004--Ackland-G-J--Fe-P,A15--Cr3Si
6.73E-06,6.73E-06,2.94163959,0.000576797,5.095069228,0.000999041,9.479168633,0.00375529,Ti,5,5,5,5,5,5,5,5,2003--Zope-R-R--Ti-Al,A3'--alpha-La--double-hcp
0.000193721,0.000193721,6.196967253,10.46554921,4.277487985,18.64686526,11.65861602,80.55969565,C,5,5,5,5,4,4,4,4,2008--Hepburn-D-J--Fe-C,A2--W--bcc
1.07E-05,1.07E-05,3.213464553,0.00072339,5.565882903,0.001017163,15.74269412,0.002564171,Zr,5,0,0,0,5,0,0,0,2015--Wilson-S-R--Ni-Zr,A7--alpha-As
4.61E-06,4.61E-06,4.42801756,0.000860828,4.42801756,0.000860828,4.42801756,0.000860828,Fe3P,5,5,5,5,5,5,5,5,2004--Ackland-G-J--Fe-P,A15--Cr3Si
0.066526375,0.066526375,3.692906478,0.032547694,6.393624101,0.177567195,18.2394642,0.079402863,Sm,5,0,0,0,3,0,0,0,2015--Mendelev-M-I--Al-Sm,A7--alpha-As
3.73E-06,3.73E-06,4.573773293,0.000638237,4.573773293,0.000638237,4.573773293,0.000638237,Fe,10,5,5,5,10,5,5,5,2009--Kim-H-K--Fe-Ti-C,A15--beta-W
7.78E-06,7.78E-06,2.88641689,0.000757279,4.999420704,0.001311647,4.703493988,0.002457438,Au,5,5,5,5,5,5,5,5,1989--Adams-J-B--Au,A3--Mg--hcp
1.02E-05,1.02E-05,3.23067683,0.000750218,5.595696412,0.001299416,5.185634115,0.00223934,Zr,5,5,5,5,5,5,5,5,2007--Mendelev-M-I--Zr-1,A3--Mg--hcp
7.33E-06,7.33E-06,3.194698392,0.001257985,5.53337993,0.002178893,10.43384126,0.004108561,Cd,5,5,5,5,5,5,5,5,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,A3'--alpha-La--double-hcp
4.12E-06,4.12E-06,4.480951362,0.000641615,4.480951362,0.000641615,4.480951362,0.000641615,AlNi3,5,5,5,5,5,5,5,5,1995--Angelo-J-E--Ni-Al-H,A15--Cr3Si
2.65E-06,2.65E-06,4.207064334,0.0008018,4.207064334,0.0008018,4.207064334,0.0008018,H,5,5,5,5,5,5,5,5,2013--Hale-L-M--Pd-Ag-H-Morse,A15--beta-W
1.15E-05,1.15E-05,3.518121433,0.000885292,3.518121433,0.000885292,3.518121433,0.000885292,Ni,5,5,5,5,5,5,5,5,2015--Wilson-S-R--Ni-Zr,A1--Cu--fcc
0.052087015,0.052087015,2.574719859,0.537682533,3.57087944,1.279995533,2.574910533,0.543098973,Cu,5,5,5,5,5,5,5,5,1985--Foiles-S-M--Ni-Cu,A2--W--bcc
1.88E-06,1.88E-06,3.990237043,0.000111566,6.911290427,0.000305682,13.03203878,0.000955031,K,5,5,5,5,5,1,1,1,2003--Han-S--K,A3'--alpha-La--double-hcp
5.89E-06,5.89E-06,4.495597455,0.001786985,4.495597455,0.001786985,4.495597455,0.001786985,Ni,5,5,5,5,5,5,5,5,2012--Mendelev-M-I--Ni-Zr,A15--beta-W
6.13E-06,6.13E-06,4.429284383,0.001559384,4.429284383,0.001559384,4.429284383,0.001559384,C3Fe,10,5,5,5,10,5,5,5,2008--Hepburn-D-J--Fe-C,A15--Cr3Si
6.31E-06,6.31E-06,4.778875841,0.000908349,4.778875841,0.000908349,4.778875841,0.000908349,CuSFeS3,5,5,5,5,5,5,5,5,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,A15--Cr3Si
6.08E-06,6.08E-06,3.806974222,0.000711648,3.806974222,0.000711648,3.806974222,0.000711648,FeS3SiS,5,5,5,5,5,5,5,5,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,L1_2--AuCu3
0.030790773,0.030790773,4.565514091,0.033600405,4.526905936,0.038865956,4.520145249,0.054827903,Co,5,5,5,5,5,5,5,5,2015--Purja-Pun-G-P--Ni-Co,A15--beta-W
3.09E-06,3.09E-06,5.611826718,0.000843314,5.611826718,0.000843314,5.611826718,0.000843314,Ag2H,5,5,5,5,5,5,5,5,2013--Hale-L-M--Pd-Ag-H-Hybrid,C1--CaF2--fluorite
3.31E-05,3.31E-05,7.199090722,2.985525604,12.4691909,5.171082034,12.91836689,36.38585136,Ta,10,5,10,10,4,0,4,4,2015--Thompson-A-P--Ta,A7--alpha-As
1.35E-05,1.35E-05,4.028772551,0.00078786,4.028772551,0.00078786,4.028772551,0.00078786,W,5,5,5,5,5,5,5,5,2003--Han-S--W,A1--Cu--fcc
3.65E-06,3.65E-06,5.277081117,0.000725892,5.277081117,0.000725892,5.277081117,0.000725892,Ag,5,5,5,5,5,5,5,5,1987--Ackland-G-J--Ag,A15--beta-W
2.09E-05,2.09E-05,2.267556652,0.000613988,2.267556652,0.000613988,3.476305948,0.004011907,H,5,0,0,0,5,5,5,5,2013--Hale-L-M--Pd-Ag-H-Morse,A6--In--bct
0.002772891,0.002772891,6.967572504,1.096108638,7.066953311,0.556869103,7.06687945,0.556442484,AlPb2,5,5,5,5,5,5,5,5,2000--Landa-A--Al-Pb,C1--CaF2--fluorite
4.11E-06,4.11E-06,7.866968071,0.001159649,7.866968073,0.001159649,7.866968072,0.001159649,AlSm3,5,5,5,5,5,5,5,5,2015--Mendelev-M-I--Al-Sm,D0_3--BiF3
6.56E-06,6.56E-06,5.736830532,0.001103791,5.736830533,0.001103792,5.736830535,0.001103792,Zr,5,5,5,5,5,5,5,5,2004--Zhou-X-W--Zr,A15--beta-W
7.58E-06,7.58E-06,2.556044535,0.000620343,4.427199,0.001074466,4.162338455,0.001037708,Cu,5,5,5,5,5,5,5,5,2009--Bonny-G--Fe-Cu-Ni,A3--Mg--hcp
1.25E-05,1.25E-05,3.615001737,0.001077257,3.615001737,0.001077257,3.615001737,0.001077257,Cu,5,5,5,5,5,5,5,5,1999--Liu-X-Y--Al-Cu,A1--Cu--fcc
1.12E-05,1.12E-05,4.070110421,0.000933252,4.070110421,0.000933252,4.070110421,0.000933252,Au,5,5,5,5,5,5,5,5,2005--Grochola-G--Au,A1--Cu--fcc
0.020475239,0.020475239,4.521920189,0.071380961,4.486273243,0.041810543,4.498460328,0.060157867,Ni,5,0,0,0,5,0,0,0,2009--Bonny-G--Fe-Ni,A4--C--dc
3.62E-05,3.62E-05,2.890659599,0.009965597,2.890659599,0.009965597,4.213253705,0.025378599,Ti,5,0,5,5,5,5,5,5,2016--Mendelev-M-I--Ti-3,A6--In--bct
1.29E-05,1.29E-05,2.518719944,0.000707734,4.362550913,0.001225832,4.113052445,0.001155725,Fe,5,5,5,5,5,5,5,5,2013--Bonny-G--Fe-Ni-Cr,A3--Mg--hcp
1.30E-05,1.30E-05,3.334948545,0.000828709,3.334948545,0.000828709,3.334948545,0.000828709,CFe3,5,5,5,5,5,5,5,5,2013--Henriksson-K-O-E--Fe-C,L1_2--AuCu3
0.295697107,0.295697107,5.799254134,0.220639251,5.801777619,0.991694812,3.126307674,0.361213154,P,5,5,5,5,5,5,5,5,2004--Ackland-G-J--Fe-P,A5--beta-Sn
4.26E-05,4.26E-05,2.654289698,0.001273744,2.654289698,0.001273744,2.654289698,0.001273744,SiS,5,5,5,5,5,5,5,5,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,Ah--alpha-Po--sc
9.69E-06,9.69E-06,2.932748432,0.000667821,5.079668032,0.001144671,14.36747118,0.002618956,Ti,5,0,0,0,0,0,0,0,1996--Farkas-D--Nb-Ti-Al,A7--alpha-As
0.041661949,0.041661949,5.95509425,0.074158721,5.922033043,0.043857615,5.836701306,0.094578597,CdHg3,5,0,5,5,5,0,5,5,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,A15--Cr3Si
0.011086247,0.011086247,4.563307189,0.033249194,4.547947225,0.047577011,4.53069805,0.009085063,Cr,5,0,0,0,5,0,0,0,2013--Bonny-G--Fe-Ni-Cr,A4--C--dc
0.017286842,0.017286842,4.698693785,0.063798534,4.70933376,0.108129598,4.608479344,0.097357481,HPd3,10,5,5,5,10,5,5,5,2013--Hale-L-M--Pd-Ag-H-Morse,A15--Cr3Si
0.017762365,0.017762365,5.201203752,0.060662885,5.16155753,0.047466139,5.181815793,0.154143299,Al,5,0,0,0,5,0,0,0,2009--Mendelev-M-I--Al-Mg,A4--C--dc
0.021760848,0.021760848,4.447304385,0.037268253,4.471806806,0.002996165,4.475641208,0.005363769,Ti,5,0,0,0,5,0,0,0,2009--Kim-H-K--Fe-Ti-C,A4--C--dc
1.34E-05,1.34E-05,2.82514736,0.001232044,4.893298767,0.002133963,4.747989525,0.007496199,Al,5,0,0,0,5,5,5,5,2010--Winey-J-M--Al,A3--Mg--hcp
2.29E-06,2.29E-06,5.016111568,9.16E-05,8.688178807,0.000158324,16.38303337,0.000271081,Rb,5,5,5,5,5,0,0,0,2003--Han-S--Rb,A3'--alpha-La--double-hcp
0.051553252,0.051553252,3.853949486,0.166691079,6.18784294,0.043083294,11.85133931,0.6451209,Sm,5,5,5,5,5,5,5,5,2015--Mendelev-M-I--Al-Sm,A3'--alpha-La--double-hcp
1.15E-05,1.15E-05,3.647309279,0.000905737,3.647309279,0.000905737,3.647309279,0.000905737,Fe,5,5,5,5,5,5,5,5,2013--Henriksson-K-O-E--Fe-C,A1--Cu--fcc
1.71E-11,1.71E-11,7.102801397,5.817959139,12.70139863,11.60250011,24.49269566,20.46043103,C,5,5,5,5,0,0,0,0,2008--Hepburn-D-J--Fe-C,A7--alpha-As
9.40E-06,9.40E-06,4.293416351,0.00090112,4.293416351,0.00090112,4.293416351,0.00090112,AgO3,5,5,5,5,5,5,5,5,2013--Gao-H--AgTaO3,L1_2--AuCu3
0.161620245,0.161620245,7.427863864,0.192952973,7.35044174,0.32241162,7.303006294,0.349164828,Al,15,0,0,0,15,0,0,0,2015--Pascuet-M-I--Al-U,A15--beta-W
5.03E-05,5.03E-05,2.356405522,0.001454732,2.356405522,0.001454732,2.356405522,0.001454732,CuS,5,5,5,5,5,5,5,5,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,Ah--alpha-Po--sc
4.60E-06,4.60E-06,5.638258546,0.00091081,5.638258546,0.00091081,5.638258546,0.00091081,Al2Ni,5,5,5,5,5,5,5,5,2015--Purja-Pun-G-P--Ni-Al-Co,C1--CaF2--fluorite
6.58E-06,6.58E-06,5.176972823,0.000832816,5.176972823,0.000832816,5.176972823,0.000832816,Au,5,5,5,5,5,5,5,5,2010--Olsson-P-A-T--Au,A15--beta-W
1.10E-05,1.10E-05,3.525386359,0.000798859,3.525386359,0.000798859,3.525386359,0.000798859,CuNi3,10,5,5,5,10,5,5,5,2009--Bonny-G--Fe-Cu-Ni,L1_2--AuCu3
7.75E-06,7.75E-06,2.55693179,0.000626592,4.428735772,0.001085289,4.160427,0.001160463,Cu,5,5,5,5,5,5,5,5,1989--Adams-J-B--Cu,A3--Mg--hcp
